StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x4898, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd606, ->,147.32.96.69,,AHA,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xf7f4, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x46cc, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa77d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x621d, ->,147.32.96.69,,ROB,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xdd32, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x61ec, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5a91, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x0e38, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xdc82, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9914, ->,147.32.96.69,,ROB,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5005, ->,147.32.96.69,,RED,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xee6d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x44ea, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe071, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9127, ->,147.32.96.69,,SKP,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbaa8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x4c8e, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xdaaa, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xee67, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xafe1, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9db7, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xfe8a, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x89e8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x6d62, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x2a8a, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc7c1, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe464, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x2755, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x24d4, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa7f3, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x15a2, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x490b, ->,147.32.96.69,,TXD,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xcda4, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd858, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5bc8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbefd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x84c3, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5e5e, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe715, ->,147.32.96.69,,ROB,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x152b, ->,147.32.96.69,,NNS,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x124b, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x10eb, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x0369, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x236c, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb1d9, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x024c, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x0206, ->,147.32.96.69,,AHA,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x08df, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x636c, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbc31, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x165d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x88f6, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x90b4, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x4102, ->,147.32.96.69,,,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x7559, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5745, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa2d9, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x7a43, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8014, ->,147.32.96.69,,ROB,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x16eb, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x6697, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9d54, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5632, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9833, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x0d26, ->,147.32.96.69,,DNP,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x76af, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x432f, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xea98, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x3a6b, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa838, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbed8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x6157, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb360, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5f3d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x402f, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8668, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb9af, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x66fd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8d8f, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5e84, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x73d7, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xfd55, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x2bf4, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc7f6, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9072, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa125, ->,147.32.96.69,,DNQ,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x6445, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5d9a, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x3dc0, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5861, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x18cd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbe7c, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd1d7, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xf6d1, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc0ae, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8d98, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xee6e, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa4eb, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x966c, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb5d1, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe316, ->,147.32.96.69,,ROB,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x152c, ->,147.32.96.69,,NNA,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe85d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8894, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xabd5, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x2c46, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc0c6, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x1740, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd147, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbd13, ->,147.32.96.69,,SEC,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x10b9, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x16e0, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x2ce8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd1e0, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc361, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8f38, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x4590, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x874a, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5f7f, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xabcd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x3b03, ->,147.32.96.69,,UR,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe558, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb991, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x82ba, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x72a1, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9d05, ->,147.32.96.69,,RED,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe705, ->,147.32.96.69,,RED,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x99cd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xdd22, ->,147.32.96.69,,IAH,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9202, ->,147.32.96.69,,,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x06e0, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x03fd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x1645, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x1d2b, ->,147.32.96.69,,NNS,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x87e5, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9532, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xf5b3, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd3a5, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x3123, ->,147.32.96.69,,MRQ,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xd245, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9930, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x6c06, ->,147.32.96.69,,AHA,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa7e6, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x194b, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x30fc, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9972, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x31f7, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x53b2, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc0f8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb0ba, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8146, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xef0c, ->,147.32.96.69,,PAR,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x0b9e, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc6bd, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb2c8, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xcbad, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xcd1a, ->,147.32.96.69,,ROB,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x76ca, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x0a38, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xbec5, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe763, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xea29, ->,147.32.96.69,,NRS,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xb19d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x6ae0, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xa191, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x5bf5, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x8936, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xc284, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x503d, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xe6fe, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x69b2, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0xfcff, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x9906, ->,147.32.96.69,,AHA,0,0,1,1066,1066,flow=From-Botnet
"jueves, 18 de agosto de 2011",0.0000000,icmp,147.32.84.165,0x4497, ->,147.32.96.69,,UNK,0,0,1,1066,1066,flow=From-Botnet
